home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
Memphis 901,San Antonio,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",21:30,51%,49%,D V D V E,V V E E V,D V D E D,D V D D D,V D D V E,D D D D D,1.4,1.7,1.1,1.05,1.6,0.44,40%,50%,30%,2.85,3.3,2.4,1.55,2,1.1,1.3,1.3,1.3,65%,80%,50%,15%,10%,20%,20%,10%,30%,45%,50%,40%,1.5,1.77,1.23,1.25,1.25,1.25,26%,40%,11%,2.58,2.5,2.67,1.16,1.4,0.89,1.42,1.78,1.78,58%,60%,56%,16%,30%,0%,32%,20%,44%,47%,60%,33%,1.41,1.37,1.46,1.4,1.28,1.53
El Paso Locomotive,New Mexico United,Estados Unidos - USL Championship,"Sáb, 27 Julho 2024",22:00,51%,49%,D D D D E,D E D D D,D D D V V,E V V V D,E V V V V,V D D V D,0.63,0.22,1,2.06,2.75,1.44,16%,0%,30%,2.37,2.33,2.4,0.79,0.67,0.9,1.58,1.67,1.5,47%,56%,40%,11%,0%,20%,42%,44%,40%,47%,44%,50%,1.2,1.35,1.07,1.52,1.53,1.5,65%,88%,44%,2.65,2.25,3,1.41,1.63,1.22,1.24,1.78,1.78,53%,50%,56%,29%,50%,11%,18%,0%,33%,65%,88%,44%,1.49,1.52,1.46,1.52,1.36,1.66
Lexington,Richmond Kickers,Estados Unidos - USL League One,"Sáb, 27 Julho 2024",20:00,57%,56%,D D E D E,D D E D V,E D D D,D V D E V,V D D E D,D E V E D,0.6,0.83,0.25,1,1,1,10%,17%,0%,3.1,3.17,3,1,1.33,0.5,2.1,1.83,2.5,60%,67%,50%,20%,33%,0%,30%,17%,50%,30%,33%,25%,1.18,1.22,1.12,1.69,1.69,1.7,25%,29%,20%,2.92,2.71,3.2,1.17,1,1.4,1.75,1.8,1.8,75%,57%,100%,0%,0%,0%,25%,43%,0%,33%,29%,40%,1.36,1.39,1.32,1.32,1.28,1.38
Greenville Triumph,One Knoxville,Estados Unidos - USL League One,"Sáb, 27 Julho 2024",20:00,57%,56%,D V V D V,D V D V E,V V D V D,V V D D D,V D D D V,V D V E V,1.83,1.67,2,1.73,1.5,2,58%,50%,67%,2.67,2.5,2.83,1.67,1.5,1.83,1,1,1,42%,50%,33%,42%,33%,50%,25%,33%,17%,42%,33%,50%,1.61,1.63,1.6,1.36,1.24,1.47,55%,50%,60%,1.91,1.67,2.2,1.09,0.83,1.4,0.82,0.8,0.8,36%,17%,60%,45%,50%,40%,18%,33%,0%,64%,50%,80%,1.44,1.39,1.5,1.42,1.3,1.57
Union Omaha,Chattanooga Red Wolves,Estados Unidos - USL League One,"Sáb, 27 Julho 2024",21:00,57%,56%,V V D V D,D V E,V V D V V,D V D V D,D V V D E,D D V D V,2.2,1.33,2.57,1.18,1.4,1,70%,33%,86%,3.4,3,3.57,2.2,1.67,2.43,1.2,1.33,1.14,60%,67%,57%,30%,33%,29%,20%,33%,14%,70%,67%,71%,1.44,1.47,1.43,1.33,1.79,1.14,36%,40%,33%,4,4,4,1.73,1.8,1.67,2.27,2.33,2.33,73%,80%,67%,0%,0%,0%,27%,20%,33%,55%,60%,50%,1.41,1.43,1.4,1.94,1.85,2.01
Forward Madison,Northern Colorado,Estados Unidos - USL League One,"Sáb, 27 Julho 2024",21:00,57%,56%,V D V E V,V V E V V,D V V E E,D D E V V,D E V,D V V E D,2,2.33,1.6,1.2,1.33,1.14,55%,67%,40%,2.73,3.17,2.2,1.91,2.17,1.6,0.82,1,0.6,55%,67%,40%,45%,33%,60%,18%,17%,20%,73%,83%,60%,1.37,1.3,1.44,1.14,1,1.31,30%,33%,29%,2.1,2.67,1.86,1,1.33,0.86,1.1,1,1,50%,67%,43%,20%,0%,29%,40%,33%,43%,20%,33%,14%,1.67,2.04,1.51,0.99,1.09,0.94
Spokane Velocity,Charlotte Independence,Estados Unidos - USL League One,"Sáb, 27 Julho 2024",23:00,57%,56%,V E D V E,V E D V V,V E D D,V V D V E,V E D V V,V V D V E,1.56,2,1,1.82,1.67,2,44%,60%,25%,2.78,2.4,3.25,1.33,1.2,1.5,1.44,1.2,1.75,67%,60%,75%,22%,20%,25%,11%,20%,0%,67%,60%,75%,1.55,1.58,1.5,1.3,1.29,1.32,55%,50%,60%,2.64,3.33,1.8,1.45,1.67,1.2,1.18,0.6,0.6,55%,83%,20%,36%,17%,60%,18%,0%,40%,55%,67%,40%,1.47,1.55,1.37,1.74,1.68,1.81
FC Motown,Columbus United,USA - NPSL,"Sáb, 27 Julho 2024",20:00,56%,76%,V V V V E,V V V V V,E V V E V,V V V V V,V D V E V,V V V V V,2.69,3,2.2,2,2.17,1.89,85%,100%,60%,3.23,3.5,2.8,2.85,3.25,2.2,0.38,0.25,0.6,31%,25%,40%,69%,75%,60%,0%,0%,0%,54%,75%,20%,2.57,2.9,1.57,0.93,1.05,0.55,60%,67%,56%,3.47,2.83,3.89,2.07,1.83,2.22,1.4,1.67,1.67,80%,67%,89%,13%,33%,0%,7%,0%,11%,13%,33%,0%,0.52,0,1.52,0.3,0,1.3
El Farolito,Duluth FC,USA - NPSL,"Sáb, 27 Julho 2024",22:30,56%,76%,V V V E V,V V V V V,E V V V V,V V V V D,V V V V E,V V V D D,2.6,2.56,2.67,2.13,2.71,1.67,80%,78%,83%,3.93,4.22,3.5,3.13,3.44,2.67,0.8,0.78,0.83,53%,56%,50%,47%,44%,50%,7%,11%,0%,33%,56%,0%,2.08,2.25,1.66,1.32,1.19,1.63,69%,86%,56%,4.25,4.71,3.89,3.06,4.29,2.11,1.19,1.78,1.78,56%,43%,67%,44%,57%,33%,6%,14%,0%,25%,43%,11%,2.86,0,3.86,0.76,0,1.76
Nõmme Kalju,Tammeka,Estônia - Campeonato da Estônia,"Sáb, 27 Julho 2024",11:00,47%,52%,V E V E V,V V E E V,V E E D V,V E V E D,V V E V D,E D D E E,2,2.22,1.82,1.2,1.4,1,55%,67%,45%,3.15,3.44,2.91,2.1,2.22,2,1.05,1.22,0.91,50%,56%,45%,50%,44%,55%,15%,11%,18%,60%,67%,55%,1.93,2.01,1.87,1.51,1.44,1.57,30%,40%,20%,2.45,2.3,2.6,1.25,1.2,1.3,1.2,1.3,1.3,50%,40%,60%,40%,40%,40%,25%,30%,20%,45%,50%,40%,1.9,2.13,1.67,1.57,1.45,1.68
HJK,Oulu,Finlândia - Campeonato Finlandês,"Sáb, 27 Julho 2024",11:00,62%,62%,V D V V V,V V V E V,D V V D V,V V D V E,V D V E V,V E D D D,1.82,2.22,1.38,1.13,1.5,0.75,53%,67%,38%,2.82,2.67,3,1.76,2,1.5,1.06,0.67,1.5,53%,56%,50%,35%,44%,25%,18%,11%,25%,41%,44%,38%,1.7,1.91,1.47,1.25,1.07,1.45,25%,38%,13%,3.19,2.25,4.13,1.5,1.25,1.75,1.69,2.38,2.38,81%,63%,100%,19%,38%,0%,0%,0%,0%,44%,75%,13%,1.37,1.22,1.53,1.58,1.27,1.89
SJK,Lahti,Finlândia - Campeonato Finlandês,"Sáb, 27 Julho 2024",11:00,62%,62%,V V V E V,V V D V E,V V E D V,D D D E E,D E E D D,D D E D E,1.94,2.13,1.75,0.56,0.75,0.38,56%,63%,50%,3.13,3.13,3.13,1.88,1.88,1.88,1.25,1.25,1.25,63%,75%,50%,25%,13%,38%,13%,13%,13%,69%,75%,63%,1.78,1.84,1.72,1.36,1.39,1.33,6%,13%,0%,2.81,3.13,2.5,0.88,1.25,0.5,1.94,2,2,44%,50%,38%,13%,13%,13%,50%,38%,63%,19%,38%,0%,1.2,1.53,0.88,1.73,1.5,1.96
MP,SJK Akatemia,Finland - Ykkösliiga,"Sáb, 27 Julho 2024",10:00,51%,54%,D E D V D,D D D D D,D E V E E,V D V D D,V V D D E,D D E E E,0.47,0.25,0.67,1.06,1.44,0.63,6%,0%,11%,2.71,3.13,2.33,0.47,0.63,0.33,2.24,2.5,2,35%,50%,22%,18%,13%,22%,65%,50%,78%,6%,0%,11%,1.32,1.38,1.25,1.66,1.39,1.96,24%,44%,0%,2.35,2.44,2.25,1.06,1.33,0.75,1.29,1.5,1.5,47%,22%,75%,29%,44%,13%,35%,44%,25%,35%,44%,25%,1.55,1.64,1.45,1.28,1.32,1.23
SalPa,PK-35,Finland - Ykkösliiga,"Sáb, 27 Julho 2024",10:00,51%,54%,D V V D V,V D D E E,D V V E E,D V D D D,D V D V E,D D E V D,1.18,1,1.33,1,1.33,0.63,29%,25%,33%,3,2.88,3.11,1.29,1.38,1.22,1.71,1.5,1.89,59%,50%,67%,12%,13%,11%,29%,38%,22%,35%,38%,33%,1.36,1.41,1.31,1.65,1.56,1.73,24%,33%,13%,2.65,3.11,2.13,1.12,1.56,0.63,1.53,1.5,1.5,59%,78%,38%,18%,11%,25%,29%,11%,50%,47%,56%,38%,1.37,1.51,1.23,1.65,1.66,1.65
JäPS,Jaro,Finland - Ykkösliiga,"Sáb, 27 Julho 2024",10:00,51%,54%,D E D E E,E E E E V,D D V D E,V D V V V,V V V E D,D V V V D,1.06,1.25,0.89,2.06,2.22,1.88,24%,25%,22%,3.41,3.25,3.56,1.47,1.5,1.44,1.94,1.75,2.11,71%,88%,56%,18%,13%,22%,24%,13%,33%,53%,38%,67%,1.15,1.08,1.2,2.14,2.16,2.12,65%,67%,63%,2.53,2.78,2.25,1.71,1.89,1.5,0.82,0.75,0.75,41%,56%,25%,41%,33%,50%,24%,22%,25%,65%,67%,63%,1.78,2.1,1.35,1.17,1.21,1.12
KäPa,KTP,Finland - Ykkösliiga,"Sáb, 27 Julho 2024",10:00,51%,54%,D D V E E,D E D D E,D V E E D,V D D E V,V D V V V,D E V E V,0.71,0.88,0.56,2.24,2.67,1.75,12%,13%,11%,3.41,2.88,3.89,1.35,1.25,1.44,2.06,1.63,2.44,59%,50%,67%,12%,25%,0%,35%,38%,33%,35%,25%,44%,1.35,1.4,1.31,1.95,1.79,2.1,71%,89%,50%,3.41,3.22,3.63,2.47,2.67,2.25,0.94,1.38,1.38,53%,44%,63%,41%,56%,25%,12%,0%,25%,65%,78%,50%,1.94,2.04,1.83,1.27,1.27,1.28
JIPPO,TPS,Finland - Ykkösliiga,"Sáb, 27 Julho 2024",10:00,51%,54%,V V V V D,V E E V V,V V V D D,V V D E V,V D V E V,V E V V D,2,2.25,1.78,1.94,1.78,2.13,59%,63%,56%,2.35,1.63,3,1.65,1.25,2,0.71,0.38,1,41%,25%,56%,47%,75%,22%,24%,25%,22%,53%,50%,56%,1.4,1.39,1.4,1.09,0.97,1.2,59%,56%,63%,2.53,3,2,1.59,1.67,1.5,0.94,0.5,0.5,41%,44%,38%,53%,44%,63%,12%,11%,13%,65%,56%,75%,1.83,1.64,2.05,1.13,1.09,1.17
Marathón,Victoria,Honduras - Campeonato Hondurenho,"Sáb, 27 Julho 2024",18:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Génesis,Olimpia,Honduras - Campeonato Hondurenho,"Sáb, 27 Julho 2024",22:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Argentina Sub-23,Iraque Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",10:00,63%,75%,D,D,,V,V,,0,0,0,3,3,0,0%,0%,0%,3,3,0,1,1,0,2,2,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.6,1.6,0,-0.19,0.81,0,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,-0.18,0.82,0,0.62,1.62,0
República Dominicana Sub-23,Espanha Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",10:00,63%,75%,E,,E,V,,V,1,0,1,3,0,3,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,0.14,0,1.14,0.32,0,1.32,100%,0%,100%,3,0,3,2,0,2,1,1,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.24,0,1.24,0.32,0,1.32
Uzbequistão Sub-23,Egito Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",12:00,63%,75%,D,D,,E,E,,0,0,0,1,1,0,0%,0%,0%,3,3,0,1,1,0,2,2,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.32,1.32,0,0.24,1.24,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.32,1.32,0,0.14,1.14,0
Ucrânia Sub-23,Marrocos Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",12:00,63%,75%,D,,D,V,,V,0,0,0,3,0,3,0%,0%,0%,3,0,3,1,0,1,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.62,0,1.62,-0.18,0,0.82,100%,0%,100%,3,0,3,2,0,2,1,1,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,-0.19,0,0.81,0.6,0,1.6
Israel Sub-23,Paraguai Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",14:00,63%,75%,E,,E,D,,D,1,0,1,0,0,0,0%,0%,0%,2,0,2,1,0,1,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,,,,,,,0%,0%,0%,5,0,5,0,0,0,5,5,5,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.05,0,1.05,0.74,0,1.74
Nova Zelândia Sub-23,Estados Unidos Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",14:00,63%,75%,V,,V,D,,D,3,0,3,0,0,0,100%,0%,100%,3,0,3,2,0,2,1,0,1,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.18,0,1.18,0.93,0,1.93,0%,0%,0%,3,0,3,0,0,0,3,3,3,0%,0%,0%,0%,0%,0%,100%,0%,100%,0%,0%,0%,0.1,0,1.1,0.3,0,1.3
França Sub-23,Guiné Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",16:00,63%,75%,V,V,,D,D,,3,3,0,0,0,0,100%,100%,0%,3,3,0,3,3,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.3,1.3,0,0.1,1.1,0,0%,0%,0%,3,3,0,1,1,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.93,1.93,0,0.18,1.18,0
Japão Sub-23,Mali Sub-23,Internacional - Olimpíadas,"Sáb, 27 Julho 2024",16:00,63%,75%,V,V,,E,E,,3,3,0,1,1,0,100%,100%,0%,5,5,0,5,5,0,0,0,0,0%,0%,0%,100%,100%,0%,0%,0%,0%,100%,100%,0%,0.74,1.74,0,0.05,1.05,0,0%,0%,0%,2,2,0,1,1,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Sligo Rovers,Galway United,Irlanda - Campeonato Irlandês,"Sáb, 27 Julho 2024",15:45,45%,43%,V V V D D,V V V D V,V D D V E,V E D V D,V E V V E,D D D V V,1.42,1.58,1.25,1.48,1.58,1.36,38%,42%,33%,2.29,1.67,2.92,1.13,0.92,1.33,1.17,0.75,1.58,38%,33%,42%,38%,42%,33%,42%,50%,33%,46%,42%,50%,1.16,1.31,1.02,1.62,1.38,1.85,39%,42%,36%,1.52,1.33,1.73,0.83,0.83,0.82,0.7,0.91,0.91,22%,17%,27%,52%,58%,45%,48%,50%,45%,39%,33%,45%,1.26,1.38,1.14,1.19,1.07,1.32
Vestri,FH,Islândia - Campeonato Islandês,"Sáb, 27 Julho 2024",11:00,67%,64%,E D E D D,D E D D V,E D E D D,E V E V V,E V E V V,D E D V V,0.8,1,0.63,1.67,1.88,1.43,20%,29%,13%,3.6,4,3.25,1.2,1.43,1,2.4,2.57,2.25,60%,71%,50%,13%,14%,13%,27%,14%,38%,33%,29%,38%,1.29,1.28,1.3,2.01,2.08,1.95,47%,50%,43%,3.4,3.38,3.43,1.8,2,1.57,1.6,1.86,1.86,73%,88%,57%,13%,13%,14%,13%,0%,29%,67%,63%,71%,1.9,2.01,1.78,1.52,1.48,1.57
Thór,ÍBV,Islândia - 2ª Divisão da Islândia,"Sáb, 27 Julho 2024",12:00,61%,60%,D V E V E,D E V D E,V E V D D,V D V V D,V V V E E,D D V V E,1.31,1.33,1.29,1.69,2.33,1.14,31%,33%,29%,3.08,3.33,2.86,1.62,1.83,1.43,1.46,1.5,1.43,77%,83%,71%,8%,0%,14%,15%,17%,14%,31%,0%,57%,1.51,1.78,1.27,1.39,1.12,1.62,46%,67%,29%,3.08,3.17,3,1.92,2.33,1.57,1.15,1.43,1.43,54%,50%,57%,46%,50%,43%,8%,0%,14%,62%,83%,43%,1.76,1.86,1.67,1.12,1.13,1.11
Tukums,Rīgas FS,Letônia - Campeonato Letão,"Sáb, 27 Julho 2024",10:00,45%,56%,E D D E V,D V D D D,E D E D D,V V V V E,V V E V V,V V V V V,1,1.27,0.75,2.55,2.55,2.55,26%,36%,17%,2.78,2.36,3.17,0.96,1.09,0.83,1.83,1.27,2.33,57%,64%,50%,26%,27%,25%,35%,27%,42%,22%,36%,8%,1.28,1.33,1.23,1.8,1.99,1.63,82%,82%,82%,3.77,4.36,3.18,3.09,3.73,2.45,0.68,0.73,0.73,50%,45%,55%,41%,45%,36%,9%,9%,9%,82%,82%,82%,2.17,2.31,2.01,0.9,0.83,0.97
Grobiņa,Metta - LU,Letônia - Campeonato Letão,"Sáb, 27 Julho 2024",12:00,45%,56%,E V V V D,V V D V D,E V D D E,E V D V D,E V D E E,D V D D D,1.13,1.42,0.82,1,1.08,0.91,30%,42%,18%,2.96,3.58,2.27,1.09,1.58,0.55,1.87,2,1.73,43%,50%,36%,17%,17%,18%,43%,33%,55%,35%,42%,27%,1.12,1.21,1.03,1.9,1.95,1.85,26%,25%,27%,2.78,2.67,2.91,0.91,1.08,0.73,1.87,2.18,2.18,35%,50%,18%,22%,25%,18%,52%,33%,73%,30%,50%,9%,1.11,1.15,1.06,1.77,1.81,1.72
Džiugas Telšiai,Panevėžys,Lituânia - Campeonato da Lituânia,"Sáb, 27 Julho 2024",12:00,39%,42%,D E V D D,D V D D E,E D D E D,D D D V V,D D D V V,V D D D E,1.36,1.64,1.09,0.95,1,0.9,36%,45%,27%,2.09,1.73,2.45,0.86,0.82,0.91,1.23,0.91,1.55,32%,27%,36%,45%,45%,45%,41%,45%,36%,50%,55%,45%,1.32,1.37,1.28,1.49,1.34,1.64,23%,25%,20%,1.82,1.5,2.2,0.73,0.67,0.8,1.09,1.4,1.4,32%,25%,40%,36%,42%,30%,50%,50%,50%,41%,50%,30%,1.29,1.4,1.16,1.48,1.28,1.73
Selangor,Pulau Pinang,Malásia - Campeonato da Malásia,"Sáb, 27 Julho 2024",09:15,39%,48%,D V V V D,V V V,D D,V D E E E,D E,V E E,1.8,3,0,1.2,0.5,1.67,60%,100%,0%,2.4,2.67,2,1.4,2.33,0,1,0.33,2,20%,33%,0%,40%,67%,0%,40%,0%,100%,60%,100%,0%,1.95,2.01,1.79,0.97,0.96,1,20%,0%,33%,1,0.5,1.33,0.6,0,1,0.4,0.33,0.33,20%,0%,33%,60%,50%,67%,60%,100%,33%,20%,0%,33%,1.08,1.03,1.11,1.23,0.96,1.4
Kuala Lumpur,Pahang,Malásia - Campeonato da Malásia,"Sáb, 27 Julho 2024",10:00,39%,48%,V V D E,V D E,V,D D E V,D V,D E,1.75,1.33,3,1,1.5,0.5,50%,33%,100%,3,3,3,1.5,1,3,1.5,2,0,50%,67%,0%,50%,33%,100%,0%,0%,0%,75%,67%,100%,1.2,1,1.78,1.87,2.23,0.76,25%,50%,0%,2.5,1.5,3.5,0.75,0.5,1,1.75,2.5,2.5,25%,0%,50%,25%,50%,0%,50%,50%,50%,25%,50%,0%,1.49,1.91,1.07,1.63,1.35,1.91
Leones Negros de la Universidad de Guadalajara,Tapatío,México - 2ª Divisão do México,"Sáb, 27 Julho 2024",00:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Tlaxcala,CA La Paz,México - 2ª Divisão do México,"Sáb, 27 Julho 2024",20:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Mineros de Zacatecas,Dorados,México - 2ª Divisão do México,"Sáb, 27 Julho 2024",22:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Ferroviário Nampula,Tchumene,Moçambique - Campeonato do Moçambique,"Sáb, 27 Julho 2024",09:30,47%,44%,E D D E V,D E V D V,E D V E V,D V E E D,D V E E V,E D D E,1.5,1.4,1.6,1,1.33,0.5,40%,40%,40%,1.9,2.4,1.4,1.1,1.4,0.8,0.8,1,0.6,40%,40%,40%,40%,40%,40%,30%,20%,40%,20%,40%,0%,-0.14,0,0.86,-0.18,0,0.82,20%,33%,0%,1.8,2.33,1,0.9,1.33,0.25,0.9,0.75,0.75,50%,67%,25%,30%,17%,50%,40%,17%,75%,10%,17%,0%,0.78,0.88,0.58,1.44,1.48,1.35
KFUM,Bodo/Glimt,Noruega - Campeonato Norueguês,"Sáb, 27 Julho 2024",11:00,56%,56%,V V D D E,D E E D E,V V D E V,V D V V V,V V E E V,D V V D V,1.4,0.57,2.13,2.25,2.25,2.25,33%,0%,63%,2.93,2.86,3,1.47,1,1.88,1.47,1.86,1.13,73%,71%,75%,27%,29%,25%,13%,29%,0%,33%,29%,38%,1.33,1.57,1.12,1.18,1.01,1.33,69%,63%,75%,3.06,3,3.13,2.25,2.25,2.25,0.81,0.88,0.88,56%,63%,50%,38%,38%,38%,6%,0%,13%,75%,88%,63%,1.62,1.65,1.59,1.05,1.08,1.01
Fredrikstad,Rosenborg,Noruega - Campeonato Norueguês,"Sáb, 27 Julho 2024",13:00,56%,56%,V E D E D,E E V V E,V D E D V,D V D E V,V E V D D,D D D E D,1.73,1.5,1.89,1.21,1.86,0.57,47%,33%,56%,2.4,2,2.67,1.47,1.17,1.67,0.93,0.83,1,40%,33%,44%,47%,50%,44%,27%,50%,11%,60%,33%,78%,1.23,1.26,1.21,1.39,1.4,1.39,36%,57%,14%,3.36,2.71,4,1.43,1.43,1.43,1.93,2.57,2.57,71%,71%,71%,14%,29%,0%,14%,0%,29%,50%,71%,29%,1.35,1.4,1.29,1.34,1.07,1.61
Sogndal,Start,Noruega - First Division,"Sáb, 27 Julho 2024",11:00,63%,61%,D V V E D,V E D E V,D V D V E,D D V D E,D V D V V,D E D D D,1.53,2,1.13,0.87,1.38,0.29,40%,57%,25%,2.67,3.43,2,1.53,2.29,0.88,1.13,1.14,1.13,60%,71%,50%,27%,29%,25%,20%,0%,38%,67%,86%,50%,1.36,1.59,1.17,1.38,0.96,1.75,20%,38%,0%,3.27,3.88,2.57,1.27,1.75,0.71,2,1.86,1.86,80%,88%,71%,7%,13%,0%,20%,13%,29%,47%,50%,43%,1.56,1.78,1.33,1.95,2.14,1.77
Stabæk,Moss,Noruega - First Division,"Sáb, 27 Julho 2024",11:00,63%,61%,E V D V V,V V D E V,E D V D E,V V V D V,V V V V E,V D V V E,1.64,2.17,1.25,1.93,2.38,1.43,43%,67%,25%,4.07,4.33,3.88,2.29,2.83,1.88,1.79,1.5,2,64%,50%,75%,29%,50%,13%,14%,0%,25%,57%,83%,38%,1.84,1.8,1.87,1.69,1.39,1.91,60%,75%,43%,3.27,2.63,4,1.73,1.75,1.71,1.53,2.29,2.29,53%,50%,57%,33%,50%,14%,13%,0%,29%,60%,75%,43%,1.53,1.52,1.55,1.26,1.1,1.45
Mjøndalen,Lyn,Noruega - First Division,"Sáb, 27 Julho 2024",11:00,63%,61%,D V D E E,D E D V E,V D E D D,V D D V E,V D E V V,D V D E E,1,1.25,0.67,1.4,1.63,1.14,21%,25%,17%,3.71,3.63,3.83,1.64,1.75,1.5,2.07,1.88,2.33,86%,88%,83%,0%,0%,0%,14%,13%,17%,50%,63%,33%,1.45,1.44,1.47,1.79,1.67,1.94,33%,38%,29%,3.33,3,3.71,1.93,2,1.86,1.4,1.86,1.86,73%,88%,57%,13%,13%,14%,13%,0%,29%,73%,75%,71%,1.88,1.79,1.98,1.49,1.42,1.57
Bryne,Sandnes Ulf,Noruega - First Division,"Sáb, 27 Julho 2024",11:00,63%,61%,V V D V D,V V V V V,V D D D D,D D D D D,D D V E E,D D D D E,1.8,2.63,0.86,0.69,1.14,0.17,60%,88%,29%,2.4,2.88,1.86,1.4,2,0.71,1,0.88,1.14,33%,38%,29%,40%,50%,29%,27%,13%,43%,47%,63%,29%,1.83,1.81,1.85,1.37,1.36,1.38,15%,29%,0%,4.23,4.14,4.33,1.31,2,0.5,2.92,3.83,3.83,62%,71%,50%,8%,14%,0%,31%,14%,50%,23%,43%,0%,1.29,1.63,0.89,1.95,2.13,1.74
