home,away,liga,data,hora,btts,over 2.5,home_geral,home_casa,home_fora,away_geral,away_casa,away_fora,home_ppj_geral,home_ppj_casa,home_ppj_fora,away_ppj_geral,away_ppj_casa,away_ppj_fora,vitoria_home_geral,vitoria_home_casa,vitoria_home_fora,gols_home_geral,gols_home_casa,gols_home_fora,marcados_home_geral,marcados_home_casa,marcados_home_fora,sofridos_home_geral,sofridos_home_casa,sofridos_home_fora,ambas_marcam_home_geral,ambas_marcam_home_casa,ambas_marcam_home_fora,sem_sofrer_home_geral,sem_sofrer_home_casa,sem_sofrer_home_fora,sem_marcar_home_geral,sem_marcar_home_casa,sem_marcar_home_fora,primeiro_marcar_home_geral,primeiro_marcar_home_casa,primeiro_marcar_home_fora,xg_home_geral,xg_home_casa,xg_home_fora,xga_home_geral,xga_home_casa,xga_home_fora,vitoria_away_geral,vitoria_away_casa,vitoria_away_fora,gols_away_geral,gols_away_casa,gols_away_fora,marcados_away_geral,marcados_away_casa,marcados_away_fora,sofridos_away_geral,sofridos_away_casa,sofridos_away_fora,ambas_marcam_away_geral,ambas_marcam_away_casa,ambas_marcam_away_fora,sem_sofrer_away_geral,sem_sofrer_away_casa,sem_sofrer_away_fora,sem_marcar_away_geral,sem_marcar_away_casa,sem_marcar_away_fora,primeiro_marcar_away_geral,primeiro_marcar_away_casa,primeiro_marcar_away_fora,xg_away_geral,xg_away_casa,xg_away_fora,xga_away_geral,xga_away_casa,xga_away_fora
South Georgia Tormenta FC,Spokane Velocity,Estados Unidos - USL League One,"Sáb, 03 Agosto 2024",20:30,57%,56%,D V D D E,D V D V E,D V D E E,D V E D V,D V E D V,V E D D,1.07,1.17,1,1.4,1.67,1,29%,33%,25%,3,2.67,3.25,1.5,1.5,1.5,1.5,1.17,1.75,57%,33%,75%,21%,33%,13%,29%,33%,25%,29%,33%,25%,1.53,1.57,1.5,1.57,1.46,1.66,40%,50%,25%,3.1,3,3.25,1.4,1.33,1.5,1.7,1.75,1.75,70%,67%,75%,20%,17%,25%,10%,17%,0%,60%,50%,75%,1.52,1.53,1.5,1.31,1.3,1.32
Union Omaha,Forward Madison,Estados Unidos - USL League One,"Sáb, 03 Agosto 2024",21:00,57%,56%,D V V D V,D D V E,V V D V V,D V D V E,D V V E V,D V V E E,2,1,2.57,1.83,2,1.6,64%,25%,86%,3.18,2.5,3.57,2,1.25,2.43,1.18,1.25,1.14,55%,50%,57%,27%,25%,29%,27%,50%,14%,64%,50%,71%,1.54,1.72,1.43,1.31,1.62,1.14,50%,57%,40%,2.58,2.86,2.2,1.75,1.86,1.6,0.83,0.6,0.6,50%,57%,40%,42%,29%,60%,25%,29%,20%,67%,71%,60%,1.4,1.37,1.44,1.18,1.08,1.31
Northern Colorado,Richmond Kickers,Estados Unidos - USL League One,"Sáb, 03 Agosto 2024",22:00,57%,56%,V D D E V,D E V,V D V V E,D D V D E,V D D E D,D D E V E,1.36,1.33,1.38,0.92,1,0.83,36%,33%,38%,2,2.67,1.75,1,1.33,0.88,1,1.33,0.88,45%,67%,38%,27%,0%,38%,36%,33%,38%,27%,33%,25%,1.66,2.04,1.52,1.06,1.09,1.05,23%,29%,17%,2.92,2.71,3.17,1.15,1,1.33,1.77,1.83,1.83,77%,57%,100%,0%,0%,0%,23%,43%,0%,31%,29%,33%,1.35,1.39,1.31,1.33,1.28,1.4
Peoria City,Seacoast United Phantoms,USA - USL League Two,"Sáb, 03 Agosto 2024",21:30,59%,68%,V V E V V,V V E V E,V V V E V,V V V V V,V V V V V,V V V V D,2.31,2.3,2.33,2.83,3,2.67,69%,70%,67%,4.13,4.3,3.83,2.94,3,2.83,1.19,1.3,1,56%,50%,67%,38%,40%,33%,6%,10%,0%,38%,40%,33%,1.94,2.03,1.85,1.44,1.88,1,94%,100%,89%,3.56,3.22,3.89,2.83,2.89,2.78,0.72,1.11,1.11,39%,33%,44%,61%,67%,56%,0%,0%,0%,83%,100%,67%,1.89,2.29,1.43,0.96,1.01,0.9
FC Motown,El Farolito,USA - NPSL,"Sáb, 03 Agosto 2024",20:00,56%,76%,V V V V V,V V V V V,E V V E V,V V V V E,V V V V V,E V V V V,2.71,3,2.2,2.63,2.6,2.67,86%,100%,60%,3.14,3.33,2.8,2.79,3.11,2.2,0.36,0.22,0.6,29%,22%,40%,71%,78%,60%,0%,0%,0%,57%,78%,20%,2.5,2.74,1.57,1.03,1.15,0.55,81%,80%,83%,3.88,4.1,3.5,3.13,3.4,2.67,0.75,0.83,0.83,50%,50%,50%,50%,50%,50%,6%,10%,0%,38%,60%,0%,2.11,2.27,1.66,1.26,1.14,1.63
Tallinna Kalev,Nõmme Kalju,Estônia - Campeonato da Estônia,"Sáb, 03 Agosto 2024",11:00,48%,52%,D E V D D,E D D V V,D V D D E,V V E V E,V V V E E,V E E D V,0.95,1,0.9,2.05,2.3,1.82,24%,27%,20%,3.1,3.18,3,1.14,1.27,1,1.95,1.91,2,48%,55%,40%,19%,18%,20%,33%,27%,40%,48%,45%,50%,1.44,1.62,1.24,2.33,2.23,2.44,57%,70%,45%,3.14,3.4,2.91,2.14,2.3,2,1,0.91,0.91,48%,50%,45%,52%,50%,55%,14%,10%,18%,62%,70%,55%,1.91,1.95,1.87,1.55,1.54,1.57
Tallinna FC Flora,Trans,Estônia - Campeonato da Estônia,"Sáb, 03 Agosto 2024",13:00,48%,52%,D D E V E,V V V D V,D D E E V,V E E E D,V E D D V,E E V V V,1.71,2,1.45,1.14,1.18,1.1,48%,60%,36%,2.76,3,2.55,1.62,1.8,1.45,1.14,1.2,1.09,52%,50%,55%,33%,40%,27%,24%,10%,36%,62%,80%,45%,1.86,1.91,1.82,1.79,1.83,1.75,29%,27%,30%,3.33,3,3.7,1.38,1.36,1.4,1.95,2.3,2.3,52%,64%,40%,19%,18%,20%,38%,27%,50%,33%,27%,40%,1.75,1.74,1.75,1.77,1.51,2.07
Lahti,HJK,Finlândia - Campeonato Finlandês,"Sáb, 03 Agosto 2024",13:00,63%,64%,E D D D E,D E E D D,E D D E D,V V D V V,V V V V E,D V V D V,0.59,0.75,0.44,1.89,2.3,1.38,6%,13%,0%,3.24,3.13,3.33,1.12,1.25,1,2.12,1.88,2.33,47%,50%,44%,12%,13%,11%,47%,38%,56%,18%,38%,0%,1.22,1.53,0.95,1.77,1.5,2.01,56%,70%,38%,2.83,2.7,3,1.83,2.1,1.5,1,1.5,1.5,50%,50%,50%,39%,50%,25%,17%,10%,25%,44%,50%,38%,1.73,1.93,1.47,1.25,1.09,1.45
Dinamo Tbilisi,Samgurali,Geórgia - Campeonato da Geórgia,"Sáb, 03 Agosto 2024",13:00,48%,47%,V E D D E,V D V E E,E D E E D,V D D V V,D V V D V,V D E E D,1.22,1.78,0.67,1.06,1.44,0.67,28%,44%,11%,1.94,1.67,2.22,0.89,1.11,0.67,1.06,0.56,1.56,33%,33%,33%,50%,67%,33%,39%,22%,56%,56%,67%,44%,1.75,1.9,1.59,1.52,1.25,1.79,28%,44%,11%,2.72,2.89,2.56,1.28,1.67,0.89,1.44,1.67,1.67,56%,56%,56%,17%,22%,11%,33%,22%,44%,39%,33%,44%,1.72,1.83,1.61,1.6,1.67,1.54
Dila,Gagra,Geórgia - Campeonato da Geórgia,"Sáb, 03 Agosto 2024",14:00,48%,47%,E V E V V,E V E E E,V E V V V,D V D V D,V V V V D,D D D V D,2.17,2.11,2.22,1.06,1.44,0.67,61%,56%,67%,2.11,2.11,2.11,1.56,1.56,1.56,0.56,0.56,0.56,44%,56%,33%,50%,44%,56%,17%,11%,22%,56%,44%,67%,1.76,1.95,1.6,1.25,1.04,1.42,33%,44%,22%,2.28,2.11,2.44,1,1.22,0.78,1.28,1.67,1.67,33%,22%,44%,28%,44%,11%,44%,44%,44%,39%,44%,33%,1.31,1.31,1.31,1.93,1.69,2.18
Mixco,Municipal,Guatemala - Campeonato da Guatemala,"Sáb, 03 Agosto 2024",18:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Comunicaciones,Antigua GFC,Guatemala - Campeonato da Guatemala,"Sáb, 03 Agosto 2024",21:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Xelajú,Marquense,Guatemala - Campeonato da Guatemala,"Sáb, 03 Agosto 2024",23:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Lobos UPNFM,Olancho,Honduras - Campeonato Hondurenho,"Sáb, 03 Agosto 2024",18:00,40%,80%,D,,D,D,D,,0,0,0,0,0,0,0%,0%,0%,6,0,6,2,0,2,4,0,4,100%,0%,100%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0.71,0,1.71,1.01,0,2.01,0%,0%,0%,1,1,0,0,0,0,1,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,-0.46,0.54,0,-0.53,0.47,0
Real España,Motagua,Honduras - Campeonato Hondurenho,"Sáb, 03 Agosto 2024",20:15,40%,80%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,3,0,3,3,0,3,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,0.14,0,1.14,-0.35,0,0.65,100%,100%,0%,6,6,0,4,4,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,1.01,2.01,0,0.71,1.71,0
Victoria,Génesis,Honduras - Campeonato Hondurenho,"Sáb, 03 Agosto 2024",22:30,40%,80%,E,,E,D,D,,1,0,1,0,0,0,0%,0%,0%,4,0,4,2,0,2,2,0,2,100%,0%,100%,0%,0%,0%,0%,0%,0%,100%,0%,100%,0.44,0,1.44,0.62,0,1.62,0%,0%,0%,3,3,0,0,0,0,3,0,0,0%,0%,0%,0%,0%,0%,100%,100%,0%,0%,0%,0%,-0.24,0.76,0,0.74,1.74,0
Videoton,Diósgyőr,Hungria - Campeonato Húngaro,"Sáb, 03 Agosto 2024",11:00,60%,60%,E,,E,E,E,,1,0,1,1,1,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,0%,100%,100%,0%,100%,0%,0%,0%,-0.09,0,0.91,0.22,0,1.22,0%,0%,0%,4,4,0,2,2,0,2,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.29,1.29,0,0.45,1.45,0
MTK,Nyíregyháza Spartacus,Hungria - Campeonato Húngaro,"Sáb, 03 Agosto 2024",14:45,60%,60%,V,,V,V,V,,3,0,3,3,3,0,100%,0%,100%,1,0,1,1,0,1,0,0,0,0%,0%,0%,100%,0%,100%,0%,0%,0%,100%,0%,100%,0.43,0,1.43,-0.2,0,0.8,100%,100%,0%,3,3,0,2,2,0,1,0,0,100%,100%,0%,0%,0%,0%,0%,0%,0%,100%,100%,0%,0.13,1.13,0,0.13,1.13,0
Ferencváros,Kecskeméti TE,Hungria - Campeonato Húngaro,"Sáb, 03 Agosto 2024",14:45,60%,60%,,,,E,E,,0,0,0,1,1,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,100%,100%,0%,100%,100%,0%,0%,0%,0%,0.22,1.22,0,-0.09,0.91,0
Binfield,Wokingham & Emmbrook,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",08:30,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Baffins Milton Rovers,Petersfield Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Consett,Redcar Athletic,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
West Auckland Town,Bishop Auckland,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Newcastle Benfield,Knaresborough Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Garforth Town,Northallerton Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Kendal Town,Guisborough Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Boro Rangers,West Allotment Celtic,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Shildon AFC,Ashington AFC,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Birtley Town,Bridlington Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Tow Law Town FC,Blyth Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
North Shields FC,Newcastle Blue Star,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Tadcaster Albion,Seaham Red Star,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Penrith AFC,Pickering Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Colne,Mossley,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Longridge Town,Cheadle Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Sheffield,Nantwich Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Ossett United,Widnes,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Vauxhall Motors,Eccleshill United FC,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Wythenshawe Town,Chadderton,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Whitchurch Alport,Irlam,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Thackley,Frickley Athletic,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Stocksbridge Park Steels,Prestwich Heys,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
West Didsbury & Chorlton,Burscough,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Penistone Church,Charnock Richard,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Ramsbottom United,Stalybridge Celtic,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Barnoldswick Town,Brighouse Town,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Liversedge FC,Silsden AFC,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Campion,Parkgate,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Padiham,Golcar United,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Wythenshawe Amateurs,Pilkington,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Northwich Victoria,Squires Gate FC,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Handsworth Parramore,South Liverpool,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Congleton Town,Bury,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Stockport Town,1874 Northwich,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
Litherland Remyca,Glossop North End,Inglaterra - Copa da Inglaterra,"Sáb, 03 Agosto 2024",11:00,0%,0%,,,,,,,0,0,0,0,0,0,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,,0%,0%,0%,0,0,0,0,0,0,0,0,0,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,,,,,,
